Text,Useful
"@AmericanAir My post has nothing to do with a gate change, merely a lack of oversight and organisation on the part of @AmericanAir and it’s employees. Perhaps you should read and comprehend your customer’s posts before responding.",True
@120626 Hello. I'd like to look into whats going on with your connection. Please send a DM with your address and phone number. -SK,False
"@119728 Hello, thanks for reaching out about your cable concerns and I'm happy to help! Can you please DM the full address? ~AT",False
"@hulu_support diane_245@hotmail. Com  expect reply asap, wheres my 55.98 refund.  Been going on since 10/4. Put back on debitcard ending5048",True
@117733 We apologize for the delay. Your assigned analyst will be contacting you shortly.,False
"@TMobileHelp Tried to have me call sales (which would’ve made for 3rd time tonight). Two month delay on my phone, lot of excuses/passing around, no help.",True
@118088 We're unable to access accounts on Twitter but we'd like to look into it for you here: https://t.co/hApLpMlfHN ^LI,False
@AmericanAir might be a good idea 2 have working intercoms on flights.Flight attendant literally sounds like adults talking on Charlie Brown,True
"@118234 Happy Halloween to this very, very good puppy! I'd be lion if I said he didn't have my heart! 😍🦁^BL",False
@Tesco Thanks this was an online order and I don't know why but all yh nappies were like this and I have been using this for over 9 months and never has this issue,True
"@Delta Hi @Delta, I heard back over the phone after our correspondence earlier. I am happy with the accommodation &amp; understand you cannot do both. Thank you and I appreciate your getting back to me.",True
@116993 That doesn't sound good. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,False
@115821 sure is frustrating to pay $100 a year for Prime and not have my Prime items delivered after 5 days.,True
@VerizonSupport What is it you want me to do?,True
@116827 you ok? This was in your pennies https://t.co/g43ZXWFsCf,True
"@116304 @Tesco @116302 Tesco said to me when i asked, only customers in our Fulfillment Centres can get Christmas Eve slots (London mainly)",True
"@120575 Hi Morag, sorry to hear that, however you will need to speak with our colleagues at @120576 ^PA",False
@AskPayPal would you class internet as infrastructure? If so why don't you accept invoices from ISP as verification of an address?,True
"@VerizonSupport Text, but I don't care anymore sick of your company harassing me, I'll just not pay",True
@120228 Please don’t provide your order details as we consider them to be personal information.  2/3 ^SB,False
@118745 @AmericanAir That be cool B'way Mom but I'm looking for the day she's Chad Kimball's leading lady 😉,True
"@ChipotleTweets We got two burritos, chips and queso. 👍🏼",True
So apparently the new version of @115777 @115778 has this cool feature where you can't export SVGs. Sick update guys.,True
@115714 is honestly trash,True
"@116840 Hi, Julieta. I'd like to review your concern. Please tell me more about what happened (no account number). ^RG",False
@AskPlayStation I can’t log into Playstation network,True
@118625 how is this a LOADED POTATO GRILLER? This is the second time I got one with only bits in it. P.s.I pulled off 1/2 the shell.#empty https://t.co/KN7naPq8nN,True
@120316 What does the latest tracking update state on your order? ^HK,False
@AppleSupport is there a way to opt out of iMessage and FaceTime during initial setup on an iPhone?,True
@118221 I think we can make this work 👌 -Sean,False
@118771 This is concerning. Please reach out to our team at the link:  https://t.co/0f6pFdYU9j -Jen,False
@AskPlayStation @115743 Can I get help already??,True
"@116184 High five, my friend! -Becky",False
@115940 When is @894 going to be up? I hope that what I read about it going to Hulu was true @895,True
@117213 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,False
@CoxHelp hi my name is Meaghan Shanley and my parents and I have been out of internet since yesterday! Can u guys like speed this process up,True
Rapidly losing faith in @115821 and their #esl CS ability to solve problems. No resolutions or follow ups.,True
@118124 Please send the requested info via DM. We need your contact info (phone and email).,False
@119947 Are you seeing times that are not good for you Justin? ^DDG,False
@AdobeCare Thanks for replying. Importing from a folder on my desktop and yes I see them in LR after the crash.,True
@116194 Success! -Becky,False
@AdobeCare i can't sent the project ?,True
"@119149  Sounds like a real keeper! Hope you get to feeling better soon. In the meantime, enjoy a quiet evening of rest. -Danny",False
@116021 thanks for not letting me watch the World Series. What a joke.,True
not only does my phone keep freezing but when i screenshot things it turns out white... really not liking this iphone 8 plus @AppleSupport,True
@115840 ¡Que lindoooooooooo! 😍🐶🎃 ^JJ https://t.co/YSOVnjaPrO,False
@119260 I can only assume it's quite the look. -Jen,False
@XboxSupport @115786 When someone @115786 or @15913 @115787 @115788 knows when the xbox one x ships let us know.  Lol shouldn't b a mystery..,True
Only I would be put on hold for 1 hrs by @115714 ! And still nobody answers me 😤😫,True
@116974 Lookin' good! -Becky,False
Hey @117230 why no HD service on @116136 tonight?,True
@119986 Thanks for the info. Sometimes content gets removed due to licensing issues. Hopefully we'll have all of their stuff available soon /AR,False
"@117241 @marksandspencer @117246 @117244 @Tesco @sainsburys @117248 @AldiUK @117249 @Morrisons @117250 @117251 @117243 @117247 Tasting continues tomorrow as we explore more pie ranges! @marksandspencer, remember we’ve only tried your yummy standard pies so far! ;) #mincepiewars https://t.co/qB3x1D3X5h",True
@TacoBellTeam I asked no tomatoes on anything and they left them on.,True
@119286 If you are experiencing an issue with your services please feel free to reach out to me directly in a private message. ^AS,False
@119518 Oh No.  That is not the Cox experience we want you to have.  What issue are you having with your service? -Mark https://t.co/ovAKPbiuQa,False
Thank you @SouthwestAir for getting me back to ATL safely https://t.co/7byaQSVw9E,True
@BofA_Help Feel free to call back. I didn’t hear the phone.,True
@118353 Thank you for contacting PayPal. Please send us a DM with your PayPal email address and we will be happy to help. ^JP,False
@118625 it’s pretty sad you mess up my quesadilla not once not twice but three Times and now I’m left with not melted cheese and lettuce https://t.co/lWrYWSsnTW,True
I'm fucking sick and tired of @116136 internet. I've already contacted them 5 times about how shitty their internet is. Nothing has changed,True
@119911 Here to help! Connect with us through https://t.co/zUe0dj6yoX and we'll be in touch.,False
@sainsburys I think I've found the winning twirl... please let me know what the prize is! On a serious note what is this? X https://t.co/dLyOrwT2JL,True
@116182 Mmmmm – well played. -Becky,False
"@119483 Absolutely, please DM your 6 letter record locator and we'll let you know.",False
"@115754 and @115765.
The gamertag Choptya continuously lag switches and dash boards games when he is losing. Ruining Oceania servers. https://t.co/dijPdzKhzk",True
@117372 - 4 calls + a promise from Libby in promotions &amp; no call back so I can pre-pay 4 a room. I’m trying to give you $! #Hilton,True
@120242 Hi James. Sorry for the earlier cancellation. The next one due to run is the 06:43. Lewis,False
"@117198 When you have a moment, please phone us here: https://t.co/hApLpMlfHN ^RR",False
@118438 We don't want you to have problems. Shoot us a DM telling us issue? - SP,False
@119181 We apologize. Please email us more details about your visit to __email__ &amp; we will make it right.,False
"@119127 Hi Andrew, Please create custom tools to add the Rotate PDF tool on the primary toolbar. 1/2",False
@VerizonSupport No no red lights just no internet and I’m stuck using my data,True
@hulu_support On the phone with Hulu support,True
@116660 Is it possible we can run this test from a wired connection to see what we are getting there? ^RMD,False
@117099 We'd be happy to help. Check out this link to for more information: https://t.co/hSnkM7JIIS,False
@VerizonSupport  https://t.co/BcPl6i84L0,True
"@115865 Our pleasure. If you're still having issues after a back up and update, contact us back. We're happy to help.",False
@116539 Hello! Would you mind following us and sending a Dm when you are so we can gather more info?  ^RR,False
@117667 Enjoy! *HVI,False
@AmazonHelp somehow Siri can turn off my lights but Alexa is incapable. #pleasefixit #buggedupdate https://t.co/wLNncaWcX1,True
